1.2,1.00E-06,1.7,0,1.51E-03,6.64E-04,9.34E-06,7.07E-14,2.2689,66.4318,3.39E+09,161.38,5.47E+11
1.25,1.00E-06,1.7,0,1.55E-03,7.41E-04,1.04E-05,7.07E-14,2.093,74.0767,3.49E+09,149.584,5.22E+11
1.3,1.00E-06,1.7,0,1.59E-03,8.19E-04,1.15E-05,7.07E-14,1.9381,81.9224,3.57E+09,138.219,4.94E+11
1.35,1.00E-06,1.7,0,1.62E-03,8.99E-04,1.27E-05,7.07E-14,1.8006,89.9404,3.64E+09,127.307,4.64E+11
1.4,1.00E-06,1.7,0,1.65E-03,9.81E-04,1.41E-05,7.07E-14,1.6777,98.1037,3.70E+09,116.869,4.33E+11
1.45,1.00E-06,1.7,0,1.67E-03,1.06E-03,1.56E-05,7.07E-14,1.5674,106.387,3.75E+09,106.925,4.01E+11
1.5,1.00E-06,1.7,0,1.68E-03,1.15E-03,1.73E-05,7.07E-14,1.4677,114.766,3.79E+09,97.4886,3.70E+11
1.55,1.00E-06,1.7,0,1.70E-03,1.23E-03,1.92E-05,7.07E-14,1.3773,123.219,3.82E+09,88.5718,3.38E+11
1.6,1.00E-06,1.7,0,1.71E-03,1.32E-03,2.13E-05,7.07E-14,1.2949,131.725,3.84E+09,80.1811,3.08E+11
1.65,1.00E-06,1.7,0,1.71E-03,1.40E-03,2.37E-05,7.07E-14,1.2195,140.264,3.85E+09,72.3186,2.78E+11
1.7,1.00E-06,1.7,0,1.71E-03,1.49E-03,2.63E-05,7.07E-14,1.1502,148.819,3.85E+09,64.982,2.50E+11
1.75,1.00E-06,1.7,0,1.71E-03,1.57E-03,2.94E-05,7.07E-14,1.0864,157.371,3.85E+09,58.1649,2.24E+11
1.8,1.00E-06,1.7,0,1.70E-03,1.66E-03,3.29E-05,7.07E-14,1.0274,165.906,3.84E+09,51.8571,1.99E+11
0,1.00E-06,1.6,0,3.03E-10,9.72E-12,8.09E-13,3.26E-14,31.1425,9.72E-07,1.48E+03,374.415,5.54E+05
5.00E-02,1.00E-06,1.6,0,1.43E-09,4.61E-11,3.83E-12,3.19E-14,31.0757,4.61E-06,7.13E+03,373.683,2.67E+06
1.00E-01,1.00E-06,1.6,0,6.72E-09,2.17E-10,1.81E-11,3.13E-14,30.9323,2.17E-05,3.41E+04,372.113,1.27E+07
1.50E-01,1.00E-06,1.6,0,3.10E-08,1.01E-09,8.41E-11,3.08E-14,30.6299,1.01E-04,1.60E+05,368.818,5.91E+07
2.00E-01,1.00E-06,1.6,0,1.39E-07,4.62E-09,3.83E-10,3.03E-14,30.0167,4.62E-04,7.29E+05,362.197,2.64E+08
2.50E-01,1.00E-06,1.6,0,5.83E-07,2.02E-08,1.67E-09,2.98E-14,28.8666,2.02E-03,3.11E+06,350.045,1.09E+09
3.00E-01,1.00E-06,1.6,0,2.21E-06,8.19E-08,6.67E-09,2.95E-14,27.0042,8.19E-03,1.19E+07,331.418,3.96E+09
3.50E-01,1.00E-06,1.6,0,7.34E-06,2.98E-07,2.36E-08,2.95E-14,24.6259,2.98E-02,3.96E+07,311.175,1.23E+10
4.00E-01,1.00E-06,1.6,0,2.15E-05,9.62E-07,7.14E-08,3.10E-14,22.3187,9.62E-02,1.10E+08,300.966,3.32E+10
4.50E-01,1.00E-06,1.6,0,5.64E-05,2.79E-06,1.83E-07,3.79E-14,20.2246,2.79E-01,2.37E+08,307.72,7.29E+10
5.00E-01,1.00E-06,1.6,0,1.29E-04,7.23E-06,3.98E-07,5.30E-14,17.7981,7.23E-01,3.87E+08,323.316,1.25E+11
5.50E-01,1.00E-06,1.6,0,2.44E-04,1.64E-05,7.33E-07,6.53E-14,14.8995,1.6392,5.95E+08,333.059,1.98E+11
6.00E-01,1.00E-06,1.6,0,3.87E-04,3.21E-05,1.17E-06,6.96E-14,12.044,3.2103,8.84E+08,330.246,2.92E+11
6.50E-01,1.00E-06,1.6,0,5.33E-04,5.51E-05,1.68E-06,7.06E-14,9.6696,5.5111,1.20E+09,317.792,3.82E+11
7.00E-01,1.00E-06,1.6,0,6.70E-04,8.52E-05,2.23E-06,7.08E-14,7.8613,8.5231,1.51E+09,300.948,4.53E+11
7.50E-01,1.00E-06,1.6,0,7.95E-04,1.22E-04,2.81E-06,7.09E-14,6.5203,12.19,1.79E+09,283.097,5.05E+11
8.00E-01,1.00E-06,1.6,0,9.08E-04,1.65E-04,3.42E-06,7.09E-14,5.5195,16.4509,2.04E+09,265.659,5.42E+11
8.50E-01,1.00E-06,1.6,0,1.01E-03,2.13E-04,4.06E-06,7.08E-14,4.7571,21.2516,2.27E+09,249.014,5.66E+11
9.00E-01,1.00E-06,1.6,0,1.10E-03,2.65E-04,4.74E-06,7.08E-14,4.1621,26.5437,2.48E+09,233.153,5.79E+11
9.50E-01,1.00E-06,1.6,0,1.19E-03,3.23E-04,5.46E-06,7.08E-14,3.6867,32.2834,2.68E+09,217.968,5.83E+11
1,1.00E-06,1.6,0,1.27E-03,3.84E-04,6.23E-06,7.08E-14,3.2985,38.4298,2.85E+09,203.364,5.80E+11
1.05,1.00E-06,1.6,0,1.34E-03,4.49E-04,7.07E-06,7.08E-14,2.9759,44.9443,3.01E+09,189.278,5.69E+11
1.1,1.00E-06,1.6,0,1.40E-03,5.18E-04,7.97E-06,7.08E-14,2.7036,51.79,3.15E+09,175.68,5.53E+11
1.15,1.00E-06,1.6,0,1.46E-03,5.89E-04,8.96E-06,7.08E-14,2.4706,58.9314,3.28E+09,162.566,5.32E+11
1.2,1.00E-06,1.6,0,1.51E-03,6.63E-04,1.00E-05,7.07E-14,2.269,66.3351,3.39E+09,149.944,5.08E+11
1.25,1.00E-06,1.6,0,1.55E-03,7.40E-04,1.12E-05,7.07E-14,2.0929,73.9689,3.48E+09,137.834,4.80E+11
1.3,1.00E-06,1.6,0,1.59E-03,8.18E-04,1.26E-05,7.07E-14,1.9378,81.8025,3.57E+09,126.256,4.50E+11
1.35,1.00E-06,1.6,0,1.62E-03,8.98E-04,1.40E-05,7.07E-14,1.8001,89.807,3.64E+09,115.231,4.19E+11
1.4,1.00E-06,1.6,0,1.64E-03,9.80E-04,1.57E-05,7.07E-14,1.677,97.9553,3.70E+09,104.778,3.87E+11
1.45,1.00E-06,1.6,0,1.66E-03,1.06E-03,1.75E-05,7.07E-14,1.5665,106.222,3.74E+09,94.9113,3.55E+11
1.5,1.00E-06,1.6,0,1.68E-03,1.15E-03,1.96E-05,7.07E-14,1.4666,114.582,3.78E+09,85.6392,3.24E+11
1.55,1.00E-06,1.6,0,1.69E-03,1.23E-03,2.20E-05,7.07E-14,1.3759,123.014,3.81E+09,76.9658,2.93E+11
1.6,1.00E-06,1.6,0,1.70E-03,1.31E-03,2.47E-05,7.07E-14,1.2933,131.496,3.83E+09,68.8896,2.64E+11
1.65,1.00E-06,1.6,0,1.70E-03,1.40E-03,2.78E-05,7.07E-14,1.2176,140.009,3.84E+09,61.4037,2.36E+11
1.7,1.00E-06,1.6,0,1.71E-03,1.49E-03,3.13E-05,7.07E-14,1.148,148.532,3.84E+09,54.4968,2.09E+11
1.75,1.00E-06,1.6,0,1.70E-03,1.57E-03,3.54E-05,7.07E-14,1.0839,157.05,3.83E+09,48.153,1.84E+11
1.8,1.00E-06,1.6,0,1.70E-03,1.66E-03,4.00E-05,7.08E-14,1.0245,165.544,3.81E+09,42.353,1.62E+11
0,1.00E-06,1.5,0,3.00E-10,9.64E-12,8.08E-13,3.26E-14,31.1425,9.64E-07,1.47E+03,371.657,5.45E+05
5.00E-02,1.00E-06,1.5,0,1.42E-09,4.57E-11,3.83E-12,3.19E-14,31.0757,4.57E-06,7.07E+03,370.93,2.62E+06
1.00E-01,1.00E-06,1.5,0,6.66E-09,2.15E-10,1.80E-11,3.13E-14,30.9324,2.15E-05,3.38E+04,369.372,1.25E+07
1.50E-01,1.00E-06,1.5,0,3.08E-08,1.00E-09,8.41E-11,3.08E-14,30.6302,1.00E-04,1.59E+05,366.1,5.82E+07
2.00E-01,1.00E-06,1.5,0,1.38E-07,4.58E-09,3.83E-10,3.03E-14,30.0172,4.58E-04,7.23E+05,359.527,2.60E+08
2.50E-01,1.00E-06,1.5,0,5.78E-07,2.00E-08,1.66E-09,2.98E-14,28.8678,2.00E-03,3.09E+06,347.467,1.07E+09
3.00E-01,1.00E-06,1.5,0,2.19E-06,8.12E-08,6.67E-09,2.95E-14,27.0072,8.12E-03,1.18E+07,328.994,3.90E+09
3.50E-01,1.00E-06,1.5,0,7.28E-06,2.96E-07,2.36E-08,2.95E-14,24.6328,2.96E-02,3.93E+07,308.958,1.22E+10
4.00E-01,1.00E-06,1.5,0,2.13E-05,9.55E-07,7.14E-08,3.10E-14,22.3322,9.55E-02,1.10E+08,298.95,3.27E+10
4.50E-01,1.00E-06,1.5,0,5.61E-05,2.77E-06,1.83E-07,3.79E-14,20.2445,2.77E-01,2.36E+08,305.809,7.21E+10
5.00E-01,1.00E-06,1.5,0,1.28E-04,7.19E-06,3.99E-07,5.30E-14,17.82,7.19E-01,3.85E+08,321.308,1.24E+11
5.50E-01,1.00E-06,1.5,0,2.43E-04,1.63E-05,7.36E-07,6.53E-14,14.9184,1.6318,5.93E+08,330.651,1.96E+11
6.00E-01,1.00E-06,1.5,0,3.86E-04,3.20E-05,1.18E-06,6.96E-14,12.0582,3.1986,8.82E+08,327.14,2.88E+11
6.50E-01,1.00E-06,1.5,0,5.32E-04,5.49E-05,1.69E-06,7.06E-14,9.6797,5.4943,1.20E+09,313.787,3.76E+11
7.00E-01,1.00E-06,1.5,0,6.69E-04,8.50E-05,2.26E-06,7.08E-14,7.8685,8.5007,1.50E+09,295.945,4.45E+11
7.50E-01,1.00E-06,1.5,0,7.94E-04,1.22E-04,2.86E-06,7.09E-14,6.5254,12.1616,1.78E+09,277.064,4.94E+11
8.00E-01,1.00E-06,1.5,0,9.07E-04,1.64E-04,3.51E-06,7.09E-14,5.5233,16.4164,2.04E+09,258.602,5.27E+11
8.50E-01,1.00E-06,1.5,0,1.01E-03,2.12E-04,4.19E-06,7.08E-14,4.7599,21.2104,2.27E+09,240.965,5.47E+11
